id,name,type,level,level_codes,city,state,zip_code,district,latitude,longitude,rating,rating_year,distance
3402759,Dwight-Englewood School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Englewood,NJ,07631,,40.888111,-73.96199,,,25.258662557321635
3407156,French American Academy in New Milford,private,"PK,KG,1,2,3,4,5","p,e",New Milford,NJ,07646,,40.918541,-74.021683,,,25.26240073570532
3603170,Oyster Bay High School,public,"7,8,9,10,11,12,UG","m,h",Oyster Bay,NY,11771,Oyster Bay-East Norwich Central School District,40.870132,-73.525917,5,2020.0,25.26552748331614
0903457,Tashua Tlc Lc,private,"PK,KG","p,e",Trumbull,CT,06611,,41.275574,-73.242966,,,25.281978947891684
0901190,Holy Family School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Fairfield,CT,06825,,41.174717,-73.23571,,,25.2917245578933
3401934,William Cullen Bryant School,public,"PK,KG,UG","p,e",Teaneck,NJ,07666,Teaneck School District,40.904305,-73.997185,,,25.292691413871527
3604422,St. Theresa School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10461,,40.849075,-73.833595,,,25.293916760908196
3403879,First Presbyterian Preschool & Kindergarten,private,"PK,KG","p,e",Englewood,NJ,07631,,40.890766,-73.969376,,,25.294824586476444
3401492,West Brook Middle School,public,"5,6,7,8,UG","e,m",Paramus,NJ,07652,Paramus Public School District,40.961456,-74.083069,5,2021.0,25.29707209166491
3408582,New Alliance Academy,private,"10,11,12",h,Paramus,NJ,07652,,40.949398,-74.068153,,,25.298349634011455
0903179,Interdistrict Discovery Magnet School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bridgeport,CT,06606,Bridgeport School District,41.215893,-73.233925,4,2020.0,25.300542458399093
3403848,Children's Country Day School,private,"PK,KG","p,e",Paramus,NJ,07652,,40.969532,-74.092453,,,25.300582847626977
3605292,Northeastern Academy,private,"9,10,11,12",h,New York,NY,10034,,40.870361,-73.917496,,,25.3034349484882
3402072,Waldwick High School,public,"9,10,11,12,UG",h,Waldwick,NJ,07463,Waldwick School District,41.011703,-74.133446,5,2021.0,25.31288913467633
3404209,Waldwick Middle School,public,"6,7,8,UG",m,Waldwick,NJ,07463,Waldwick School District,41.011703,-74.133446,7,2021.0,25.31288913467633
3401699,Mary A. Hubbard Elementary School,public,"PK,KG,1,2,3,UG","p,e",Ramsey,NJ,07446,Ramsey School District,41.048004,-74.159866,,,25.31321162712665
3408555,Jewish Education For Special Children,private,UG,"e,m,h",River Edge,NJ,07661,,40.928268,-74.038826,,,25.314361166689448
0900946,Tashua School,public,"KG,1,2,3,4,5",e,Trumbull,CT,06611,Trumbull School District,41.274242,-73.241821,9,2020.0,25.323076540693698
0900303,Fairfield Warde High School,public,"9,10,11,12",h,Fairfield,CT,06825,Fairfield School District,41.18626,-73.233963,8,2020.0,25.32659723861956
3406985,Kidz Kazoom,private,"PK,KG","p,e",Paramus,NJ,07652,,40.948318,-74.067589,,,25.329643207774613
3403990,David Gregory School,private,UG,"e,m,h",Paramus,NJ,07652,,40.942459,-74.060135,,,25.342798911354965
0903114,The Goddard School - Brookfield,private,"PK,KG","p,e",Brookfield,CT,06804,,41.492298,-73.416534,,,25.34487740315906
3604905,St Dominic High School,private,"9,10,11,12",h,Oyster Bay,NY,11771,,40.868248,-73.527557,,,25.350851902021944
3618136,Young Voices Academy of the Bronx,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10462,New York City Geographic District #11,40.854259,-73.86348,4,2020.0,25.359101867846444
3609471,Educating Young Ones,private,"PK,KG","p,e",Bronx,NY,10468,,40.864288,-73.901337,,,25.362768588365416
3401739,Willard Elementary School,public,"KG,1,2,3,4,5,UG",e,Ridgewood,NJ,07450,Ridgewood Public School District,40.997696,-74.122437,8,2021.0,25.36368822001566
3612007,Happy Montessori School,private,"PK,KG","p,e",Port Washington,NY,11050,,40.838291,-73.699356,,,25.365878558912346
0901276,The Unquowa School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Fairfield,CT,06825,,41.195934,-73.232597,,,25.370230653559844
3607500,Mizzentop Day School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Pawling,NY,12564,,41.560638,-73.597488,,,25.38120596020729
3401496,Ridge Ranch Elementary School,public,"KG,1,2,3,4,UG",e,Paramus,NJ,07652,Paramus Public School District,40.94474,-74.064438,8,2021.0,25.387649595486348
3604385,Our Lady Of Mercy School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",New York,NY,10458,,40.861332,-73.893074,,,25.3968396982614
3608201,Jonas Bronck Academy,public,"6,7,8",m,BRONX,NY,10458,New York City Geographic District #10,40.860905,-73.891647,8,2020.0,25.398217281618553
3401736,Somerville Elementary School,public,"KG,1,2,3,4,5,UG",e,Ridgewood,NJ,07450,Ridgewood Public School District,40.973663,-74.099541,8,2021.0,25.403225545875948
0900134,John Winthrop School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bridgeport,CT,06606,Bridgeport School District,41.220901,-73.231888,5,2020.0,25.417941516398024
3606953,Fordham High School for the Arts,public,"9,10,11,12,UG",h,BRONX,NY,10458,New York City Geographic District #10,40.859695,-73.888428,5,2020.0,25.418270843948452
3606952,Belmont Preparatory High School,public,"9,10,11,12",h,BRONX,NY,10458,New York City Geographic District #10,40.859692,-73.888435,3,2020.0,25.418587744044142
3606954,Fordham Leadership Academy,public,"9,10,11,12",h,BRONX,NY,10458,New York City Geographic District #10,40.859692,-73.888458,3,2020.0,25.41900033554128
3608371,West Bronx Academy for the Future,public,"6,7,8,9,10,11,12,UG","m,h",BRONX,NY,10458,New York City Geographic District #10,40.859669,-73.888435,2,2020.0,25.420081524103047
3608923,Knowledge and Power Prep Academy International High School,public,"9,10,11,12,UG",h,BRONX,NY,10458,New York City Geographic District #10,40.859673,-73.888451,4,2020.0,25.420110107248934
3606955,Bronx High School for Law and Community Service,public,"9,10,11,12,UG",h,BRONX,NY,10458,New York City Geographic District #10,40.859665,-73.888435,5,2020.0,25.420341879279704
0903879,Fusion Academy Fairfield,private,"6,7,8,9,10,11,12","m,h",Fairfield,CT,06824,,41.162231,-73.234871,,,25.423540084755242
3602976,Heritage Middle School,public,"6,7,8",m,New Windsor,NY,12553,Newburgh City School District,41.478489,-74.048668,3,2020.0,25.431412877328597
3618092,My Spectrum School,private,"PK,KG,1","p,e",Port Washington,NY,11050,,40.837051,-73.70649,,,25.4381150036661
3403124,Torah Academy Of Bergen County,private,"9,10,11,12",h,Teaneck,NJ,07666,,40.904667,-74.002831,,,25.44109200044739
3408604,Sinai High School For Boys,private,"9,10,11,12",h,Teaneck,NJ,07666,,40.904667,-74.002831,,,25.44109200044739
3404423,Wilbert F Mays Seventh-Day Adventist School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Teaneck,NJ,07666,,40.899319,-73.992622,,,25.443529645693268
3604293,Good Shepherd School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",New York,NY,10034,,40.869209,-73.920761,,,25.445572097878635
3618370,Emblaze Academy Charter School,charter,"5,6,7,8","e,m",BRONX,NY,10461,Emblaze Academy Charter School,40.85014,-73.850708,8,2020.0,25.445683323598494
0900524,Stepney Elementary School,public,"KG,1,2,3,4,5",e,Monroe,CT,06468,Monroe School District,41.317417,-73.253731,9,2020.0,25.453689089937487
3602341,PS 98 Shorac Kappock,public,"PK,KG,1,2,3,4,5,UG","p,e",New York,NY,10034,New York City Geographic District # 6,40.867844,-73.917656,6,2020.0,25.465921433631177
3604383,Our Lady Of The Assumption School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10461,,40.845356,-73.826942,,,25.466078019560815
3615446,Boys & Girls Club Of Oysterbay,private,"PK,KG","p,e",Oyster Bay,NY,11771,,40.864834,-73.532562,,,25.466232119999503
3604375,St. Clare School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10461,,40.851002,-73.8564,,,25.46921719462637
3401731,Ridgewood High School,public,"9,10,11,12,UG",h,Ridgewood,NJ,07450,Ridgewood Public School District,40.977791,-74.105568,9,2021.0,25.470553146010165
3605102,Our Saviour Lutheran School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Bronx,NY,10461,,40.849785,-73.850952,,,25.472721736861075
3602178,Thomas C Giordano Middle School 45,public,"6,7,8,UG",m,BRONX,NY,10458,New York City Geographic District #10,40.858395,-73.887154,4,2020.0,25.479925310997054
3602264,PS 71 Rose E Scala,public,"KG,1,2,3,4,5,6,7,8","e,m",BRONX,NY,10461,New York City Geographic District # 8,40.8456,-73.829697,7,2020.0,25.4813265065182
3404408,Sinai School At Ma'ayanot,private,UG,"e,m,h",Teaneck,NJ,07666,,40.901814,-73.998924,,,25.485917829669305
3404590,Karasick Shalem High School At Tabc,private,UG,"e,m,h",Teaneck,NJ,07666,,40.901814,-73.998924,,,25.485917829669305
3408605,Sinai School At Rynj,private,UG,"e,m,h",Teaneck,NJ,07666,,40.901814,-73.998924,,,25.485917829669305
3402998,Sinai School,private,UG,"e,m,h",Teaneck,NJ,07666,,40.901752,-73.998871,,,25.48787328967154
3606291,Is 254,public,"6,7,8,UG",m,BRONX,NY,10458,New York City Geographic District #10,40.858795,-73.889977,6,2020.0,25.504534156859336
3402771,The Moriah School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Englewood,NJ,07631,,40.883354,-73.96051,,,25.506468490188524
3602358,PS 105 Senator Abraham Bernstein,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10462,New York City Geographic District #11,40.852665,-73.866272,3,2020.0,25.5074005492935
3604384,Our Lady Of Mt Carmel School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",New York,NY,10458,,40.858402,-73.889053,,,25.513390582474802
3607461,Estelle & Alfonso Preschool & Kindergarten,private,"PK,KG","p,e",Fishkill,NY,12524,,41.547661,-73.904243,,,25.51672486857967
3604908,St. Peter of Alcantara School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Port Washington,NY,11050,,40.836605,-73.686607,,,25.519595610622986
3602132,PS 33 Timothy Dwight,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10468,New York City Geographic District #10,40.861691,-73.901199,4,2020.0,25.52684951595064
3602635,PS 205 Fiorello Laguardia,public,"KG,1,2,3,4,5,UG",e,BRONX,NY,10458,New York City Geographic District #10,40.856201,-73.881798,5,2020.0,25.529226266668324
3609482,Bronx Baptist Day Care & Lc,private,"PK,KG","p,e",Bronx,NY,10458,,40.859821,-73.895378,,,25.53715187592429
3606949,Bronx High School for the Visual Arts,public,"9,10,11,12",h,BRONX,NY,10462,New York City Geographic District #11,40.851585,-73.864456,3,2020.0,25.550694694719574
3403422,Midland Elementary School,public,"KG,1,2,3,4,UG",e,Paramus,NJ,07652,Paramus Public School District,40.961372,-74.089584,7,2021.0,25.555190326469237
3608675,St. Francis Xavier School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10461,,40.8484,-73.852097,,,25.58091640051201
3608888,San Miguel Academy Of Newburgh,private,"5,6,7,8","e,m",Newburgh,NY,12550,,41.504314,-74.010948,,,25.58261585494675
3606909,PS 85 Great Expectations,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10458,New York City Geographic District #10,40.858917,-73.894814,2,2020.0,25.58507649098388
3614193,Crotona International High School,public,"9,10,11,12",h,BRONX,NY,10458,New York City Geographic District #10,40.855457,-73.882523,2,2020.0,25.59023450607081
3614194,High School for Energy and Technology,public,"9,10,11,12,UG",h,BRONX,NY,10458,New York City Geographic District #10,40.855457,-73.882523,2,2020.0,25.59023450607081
3618099,Bronx Academy for Software Engineering (BASE),public,"9,10,11,12,UG",h,BRONX,NY,10458,New York City Geographic District #10,40.855457,-73.882523,2,2020.0,25.59023450607081
3402432,St Peter Academy,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",River Edge,NJ,07661,,40.926949,-74.044922,,,25.592004796997525
3615084,Nyc City Mission Cc-Ps 85,private,"PK,KG","p,e",Bronx,NY,10458,,40.858658,-73.894684,,,25.599407210409236
0900158,Brookfield High School,public,"9,10,11,12",h,Brookfield,CT,06804,Brookfield School District,41.480751,-73.390671,6,2020.0,25.602321448544124
3604344,St Nicholas Of Tolentine Elementary School,private,"KG,1,2,3,4,5,6,7,8","e,m",Bronx,NY,10468,,40.861938,-73.906555,,,25.61537214013198
3602293,PS 83 Donald Hertz,public,"KG,1,2,3,4,5,6,7,8","e,m",BRONX,NY,10462,New York City Geographic District #11,40.849293,-73.858864,7,2020.0,25.618551704425418
3401744,Cherry Hill School,public,"PK,KG,1,2,3,4,5,6,UG","p,e",River Edge,NJ,07661,River Edge School District,40.920601,-74.035957,9,2021.0,25.62141374725043
3603954,Gayhead School,public,"KG,1,2,3,4,5,6",e,Hopewell Junction,NY,12533,Wappingers Central School District,41.571301,-73.798759,6,2020.0,25.627721301900156
3613510,Inwood Academy for Leadership Charter School,charter,"5,6,7,8,9,10,11,12,UG","e,m,h",New York,NY,10034,Inwood Academy for Leadership Charter School,40.865528,-73.918625,6,2020.0,25.63279170343122
3604265,Sacred Heart School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Newburgh,NY,12550,,41.499359,-74.021484,,,25.63615270856376
3613450,Academy for Personal Leadership and Excellence,public,"6,7,8,UG",m,BRONX,NY,10468,New York City Geographic District #10,40.859581,-73.900444,6,2020.0,25.64804019038861
3604263,Villa Maria Academy-Elementary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10465,,40.841045,-73.816933,,,25.64952713534741
3613306,East Fordham Academy for the Arts,public,"6,7,8",m,BRONX,NY,10468,New York City Geographic District #10,40.859554,-73.900459,1,2020.0,25.65006462276461
3602967,Horizon-on-the-Hudson Magnet School,public,"PK,KG,1,2,3,4,5","p,e",Newburgh,NY,12550,Newburgh City School District,41.507298,-74.007866,3,2020.0,25.65613729851989
0901188,Assumption Catholic School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Fairfield,CT,06825,,41.192951,-73.227142,,,25.660214746417786
3404577,Sage Day School At Mahwah,private,"5,6,7,8","e,m",Mahwah,NJ,07430,,41.078316,-74.184052,,,25.662759889147104
3608326,Amistad Dual Language School,public,"KG,1,2,3,4,5,6,7,8","e,m",New York,NY,10034,New York City Geographic District # 6,40.8666,-73.923882,8,2020.0,25.676889283805785
3608327,Muscota,public,"KG,1,2,3,4,5",e,New York,NY,10034,New York City Geographic District # 6,40.8666,-73.923882,10,2020.0,25.676889283805785
0900643,Middle Gate Elementary School,public,"KG,1,2,3,4",e,Newtown,CT,06470,Newtown School District,41.366302,-73.274796,6,2020.0,25.680514993724135
3404028,Little Crane Montessori School,private,"PK,KG","p,e",Ridgewood,NJ,07450,,40.981468,-74.114487,,,25.683733704499982
3406365,Stepping Stone Learning Center,private,"PK,KG","p,e",River Edge,NJ,07661,,40.919823,-74.036903,,,25.69432810965986
3608974,Washington Heights Academy,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",New York,NY,10034,New York City Geographic District # 6,40.865528,-73.921608,9,2020.0,25.695823753836976
3603595,North Shore Senior High School,public,"9,10,11,12,UG",h,Glen Head,NY,11545,North Shore Central School District,40.838867,-73.631432,10,2020.0,25.724303130475846
3403093,Holmstead School,private,"8,9,10,11,12","m,h",Ridgewood,NJ,07450,,40.978024,-74.112091,,,25.728992009146605
3403670,Montessori Learning Center,private,KG,e,Ridgewood,NJ,07450,,40.980347,-74.114464,,,25.729582313246425
3403144,Young World Day School,private,"PK,KG,1,2,3,4,5","p,e",Mahwah,NJ,07430,,41.040394,-74.163872,,,25.73107795742354
0901409,Fraser Woods Montessori School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Newtown,CT,06470,,41.380798,-73.283203,,,25.74265475288006
3603195,Pawling Elementary School,public,"KG,1,2,3,4",e,Pawling,NY,12564,Pawling Central School District,41.566071,-73.597275,6,2020.0,25.74739769097891
3613289,High School for Excellence and Innovation,public,"9,10,11,12",h,New York,NY,10034,New York City Geographic District # 6,40.865913,-73.925156,1,2020.0,25.747592180645483
3618169,Inwood Early College for Health and Information Technologies,public,"9,10,11,12",h,New York,NY,10034,New York City Geographic District # 6,40.865913,-73.925156,3,2020.0,25.747592180645483
3602894,Harold O Levy School,public,"6,7,8,UG",m,New York,NY,10034,New York City Geographic District # 6,40.865913,-73.925156,5,2020.0,25.747592180645483
3602871,Is 206 Ann Mersereau,public,"6,7,8,UG",m,BRONX,NY,10468,New York City Geographic District #10,40.859604,-73.906242,5,2020.0,25.75862776044838
3601685,North Main Street School,public,"2,3,4,5",e,Monroe,NY,10950,Monroe-Woodbury Central School District,41.333809,-74.186096,7,2020.0,25.7653945095505
3601836,PS 209,public,"PK,KG,1,2","p,e",BRONX,NY,10458,New York City Geographic District #10,40.856827,-73.897667,,,25.773083375793803
3404612,Educational Partnership For Instructing Children,private,UG,"e,m,h",Paramus,NJ,07652,,40.935341,-74.062309,,,25.77596778803733
3602877,PS 159 Luis Mumoz Marin Biling,public,"KG,1,2,3,4,5",e,BRONX,NY,10457,New York City Geographic District #10,40.855499,-73.893219,3,2020.0,25.776899225769572
3401493,East Brook Middle School,public,"5,6,7,8","e,m",Paramus,NJ,07652,Paramus Public School District,40.930134,-74.055168,7,2021.0,25.784778232070288
3602049,PS 9 Ryer Avenue Elementary School,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10458,New York City Geographic District #10,40.856735,-73.89875,4,2020.0,25.799296606062114
3404325,Visitation Academy,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Paramus,NJ,07652,,40.934662,-74.062012,,,25.79930157704401
3605169,Tuxedo Park School,private,"PK,KG,1,2,3,4,5,6,7,8,9","p,e,m",Tuxedo Park,NY,10987,,41.207371,-74.216797,,,25.801048877179465
0900943,Jane Ryan School,public,"KG,1,2,3,4,5",e,Trumbull,CT,06611,Trumbull School District,41.253056,-73.228027,8,2020.0,25.802691165322432
3611758,Young & Unique Christian Cdc,private,"PK,KG","p,e",Newburgh,NY,12550,,41.498039,-74.02906,,,25.80582971901525
3605427,Manhattan Christian Academy,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",New York,NY,10034,,40.862598,-73.918098,,,25.807322877701417
3401937,John Greenleaf Whittier Elementary School,public,"KG,1,2,3,4,UG",e,Teaneck,NJ,07666,Teaneck School District,40.905277,-74.015923,8,2021.0,25.807660283097416
3614803,Pal Webster Asp-Giannone,private,"PK,KG","p,e",Bronx,NY,10457,,40.855633,-73.896011,,,25.819435296456934
3618367,KIPP Freedom Charter School,charter,"KG,5",e,BRONX,NY,10453,KIPP Freedom Charter School,40.85788,-73.903969,9,2020.0,25.824984154995217
3403881,The Growing Garden Nursery School,private,"PK,KG","p,e",Paramus,NJ,07652,,40.925991,-74.050293,,,25.827115463481924
0901353,Faith Academy,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",New Milford,CT,06776,,41.502094,-73.417969,,,25.83229149837822
0901200,St Andrew School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bridgeport,CT,06606,,41.218102,-73.223434,,,25.8500441174643
3601886,PS 291,public,"KG,1,2,3,4,5,UG",e,BRONX,NY,10453,New York City Geographic District #10,40.859184,-73.909744,4,2020.0,25.85462798414257
3601918,PS 15 Institute for Environmental Learning,public,"KG,1,2,3,4,5,6,7,8,UG","e,m",BRONX,NY,10453,New York City Geographic District #10,40.859177,-73.909744,8,2020.0,25.855073508394746
0903235,Faith Prep School,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",New Milford,CT,06776,,41.502464,-73.417885,,,25.855222637851544
3400546,Upper School,public,"3,4,5,6,7,8","e,m",Englewood Cliffs,NJ,07632,Englewood Cliffs School District,40.876053,-73.956833,10,2021.0,25.855765717623374
3403228,Yeshiva Ohr Hatalmud Of Englewood,private,"9,10,11,12",h,Englewood,NJ,07631,,40.888039,-73.984276,,,25.861129407086132
3613173,Sheri Torah V'yoel Moshe,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monroe,NY,10949,,41.330002,-74.190002,,,25.867566828637827
3613211,United Talmudical Academy Of Kiryas Joel,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Monroe,NY,10949,,41.330002,-74.190002,,,25.867566828637827
3617895,Cong Bnai Yoel,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",Monroe,NY,10949,,41.330002,-74.190002,,,25.867566828637827
3605752,Bnai Yoel School,private,KG,e,Monroe,NY,10949,,41.330002,-74.190002,,,25.867566828637827
3606910,PS 91,public,"KG,1,2,3,4,5,UG",e,BRONX,NY,10453,New York City Geographic District #10,40.858315,-73.907616,5,2020.0,25.86813414194639
3602127,PS 32 Belmont,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10458,New York City Geographic District #10,40.851948,-73.886063,2,2020.0,25.880246560701902
3401177,Midland Park Jr./Sr. High School,public,"7,8,9,10,11,12,UG","m,h",Midland Park,NJ,07432,Midland Park School District,41.000145,-74.136566,6,2021.0,25.880723153590914
3603594,North Shore Middle School,public,"6,7,8,UG",m,GLEN HEAD,NY,11545,North Shore Central School District,40.836063,-73.634209,8,2020.0,25.88937079796687
3613460,PS/Middle School 498 Van Nest Academy,public,"KG,1,2,3,4,5,6,7,8,UG","e,m",BRONX,NY,10462,New York City Geographic District #11,40.844959,-73.858032,8,2020.0,25.894043520946475
3608912,Icahn Charter School 2,charter,"KG,1,2,3,4,5,6,7,8","e,m",BRONX,NY,10462,Icahn Charter School 2,40.844959,-73.858032,9,2020.0,25.894043520946475
0903649,The Learning Experience,private,"PK,KG","p,e",Newtown,CT,06470,,41.367702,-73.271011,,,25.899304062534952
3602972,Temple Hill School,public,"KG,1,2,3,4,5,6,7,8","e,m",New Windsor,NY,12553,Newburgh City School District,41.480164,-74.059944,7,2020.0,25.91128040066114
3604346,St Simon Stock School,private,"KG,1,2,3,4,5,6,7,8","e,m",Bronx,NY,10457,,40.854965,-73.898941,,,25.917036797693466
3604232,Bishop Dunn Memorial,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Newburgh,NY,12550,,41.509361,-74.012779,,,25.92034622888886
3608365,Theatre Arts Production Company School,public,"6,7,8,9,10,11,12,UG","m,h",BRONX,NY,10457,New York City Geographic District #10,40.854404,-73.897232,4,2020.0,25.921438602159892
3606295,Angelo Patri Middle School (The),public,"6,7,8",m,BRONX,NY,10457,New York City Geographic District #10,40.854389,-73.897232,4,2020.0,25.922407943629064
3618237,Bronx Charter School for Excellence 2,charter,"KG,1,2,3",e,BRONX,NY,10462,Bronx Charter School for Excellence 2,40.845901,-73.864227,10,2020.0,25.922995762237935
3618366,Cardinal Mccloskey Community Charter,charter,UG,"e,m,h",Bronx,NY,10458,,40.851505,-73.887222,,,25.929298345905774
0900108,Black Rock School,public,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bridgeport,CT,06605,Bridgeport School District,41.156521,-73.225853,3,2020.0,25.93851889594492
3606908,PS 59 Community School of Technology (The),public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10457,New York City Geographic District #10,40.853088,-73.893539,5,2020.0,25.93891036076901
3401932,Benjamin Franklin Middle School,public,"5,6,7,8,UG","e,m",Teaneck,NJ,07666,Teaneck School District,40.900051,-74.010826,5,2021.0,25.942951769048182
0901199,Catholic Academy of Bridgeport-St. Ann Academy,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bridgeport,CT,06605,,41.156097,-73.2257,,,25.950296394795384
3601792,PS 23 New Children's School (The),public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10457,New York City Geographic District #10,40.853245,-73.894821,4,2020.0,25.952061093367465
3604404,Our Lady Queen of Martyrs,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",New York,NY,10040,,40.86359,-73.927902,,,25.95312550486535
3604390,Aquinas High School,private,"9,10,11,12",h,New York,NY,10457,,40.851158,-73.887321,,,25.953625709918352
3408811,The Goddard School - Englewood Cliffs,private,"PK,KG","p,e",Englewood Cliffs,NJ,07632,,40.873695,-73.955017,,,25.954523593522808
3618127,Schuylerville Preparatory High School,public,"9,10,11,12,UG",h,BRONX,NY,10461,New York City Geographic District # 8,40.839996,-73.837967,1,2020.0,25.957266332782385
0901206,St Theresa School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Trumbull,CT,06611,,41.238071,-73.222824,,,25.962440503560465
3614181,Westchester Square Academy,public,"9,10,11,12,UG",h,BRONX,NY,10461,New York City Geographic District # 8,40.839931,-73.838058,2,2020.0,25.96275118992879
3618121,Pelham Lab High School,public,"9,10,11,12,UG",h,BRONX,NY,10461,New York City Geographic District # 8,40.839912,-73.837967,2,2020.0,25.96291026134937
3608353,Herbert H Lehman High School,public,"9,10,11,12,UG",h,BRONX,NY,10461,New York City Geographic District # 8,40.84013,-73.839249,2,2020.0,25.964126287795
3608350,Renaissance High School for Musical Theater and the Arts,public,"9,10,11,12",h,BRONX,NY,10461,New York City Geographic District # 8,40.840118,-73.839264,4,2020.0,25.965116134564482
3618101,Bronx River High School,public,"9,10,11,12",h,BRONX,NY,10461,New York City Geographic District # 8,40.840061,-73.839188,2,2020.0,25.96799681857159
3607660,Miss Francine Day School Ii,private,"PK,KG","p,e",Bronx,NY,10453,,40.855,-73.901802,,,25.96868281407285
3603308,Paul D Schreiber Senior High School,public,"9,10,11,12,UG",h,Port Washington,NY,11050,Port Washington Union Free School District,40.830467,-73.679558,6,2020.0,25.9702840916152
3601791,PS 51 Bronx New School,public,"PK,KG,1,2,3,4,5","p,e",BRONX,NY,10457,New York City Geographic District #10,40.850651,-73.886513,2,2020.0,25.972578821131645
3614251,Newburgh Prep Charter High School,charter,"9,10,11,12",h,Newburgh,NY,12550,Newburgh City School District,41.501026,-74.029495,,,25.981719214087764
3613302,Elementary School for Math Science and Technology,public,"KG,1,2,3,4,5",e,BRONX,NY,10453,New York City Geographic District #10,40.855087,-73.903343,3,2020.0,25.992427951831186
3613303,School for Environmental Citizenship,public,"PK,KG,1,2,3,4,5,UG","p,e",BRONX,NY,10453,New York City Geographic District #10,40.855087,-73.903343,5,2020.0,25.992427951831186
3613304,Creston Academy,public,"6,7,8,UG",m,BRONX,NY,10453,New York City Geographic District #10,40.855087,-73.903343,8,2020.0,25.992427951831186
3604233,St Raymond Elementary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Bronx,NY,10462,,40.842373,-73.853668,,,26.004153876744503
0900645,Newtown Middle School,public,"7,8",m,Newtown,CT,06470,Newtown School District,41.411758,-73.30114,8,2020.0,26.030248424820112
3404059,The Community School,private,"2,3,4,5,6,7,8","e,m",Teaneck,NJ,07666,,40.894321,-74.003014,,,26.03361750779823
3601795,PS 279 Capt Manuel Rivera Jr,public,"KG,1,2,3,4,5,6,7,8,UG","e,m",BRONX,NY,10453,New York City Geographic District #10,40.854797,-73.904991,7,2020.0,26.042682093280476
3608576,Iahd-St. Mary & St. Jude,private,UG,"e,m,h",Bronx,NY,10462,,40.842201,-73.856102,,,26.049759528750915
0900642,Hawley Elementary School,public,"KG,1,2,3,4",e,Newtown,CT,06470,Newtown School District,41.41563,-73.303955,8,2020.0,26.056112443610424
3614716,Pre-School 59 Annex School,private,"PK,KG","p,e",Bronx,NY,10457,,40.851097,-73.893021,,,26.05864515888501
3402898,Community High School,private,"9,10,11,12",h,Teaneck,NJ,07666,,40.893208,-74.002197,,,26.07315234816757
