enrollment,percent-reduced-lunch,percent-disadvantaged,percent-limited-english,average-salary,student-teacher-ratio,student-counselor-ratio,percentage-female,teachers-experience,percentage-certified,Universal_ID,Hispanic,White,African American,Asian,Native Hawaiian or Other Pacific Islander,Two or more races,Native American,Asian or Pacific Islander
374.0,2.139037,,,71812.79,11.97,362.0,44.652406,10.247933,96.694214,3401939,4.278074,57.219251,2.941176,,,5.080213,,30.481283
63.0,53.968253,,0.0,82384.0,10.29,72.0,46.031746,0.0,100.0,3608206,19.047619,66.666666,12.698412,,0.0,1.587301,0.0,0.0
386.0,11.917098,,,72339.47,12.16,,46.632124,6.035003,96.982498,3401700,13.730569,71.50259,1.554404,,,2.072538,0.259067,10.880829
734.0,,,,,,,100.0,,,3402449,8.719348517710749,84.19618568664842,1.4986397452312428,3.9509493283386132,0.6811988841961895,0.5449589073569856,0.4087189305177817,
217.0,,,,,,,66.8203,,,3604446,6.74847,0.0,93.2515,0.0,0.0,0.0,0.0,
245.0,,,,,,,67.3469,,,3604380,58.78787060606471,1.8181790909104547,26.66668666665667,7.878786060606971,3.030298484850758,1.8181790909104547,0.0,
1226.0,92.903752,,27.3984,80285.96,12.02,390.4,49.592169,10.644177,100.0,3602324,68.841761,4.078303,16.068515,,0.40783,0.244698,2.202283,8.156606
29.0,,,,,,,13.7931,,,3403729,0.0,79.3103,0.0,10.3448,0.0,10.3448,0.0,
201.0,,,,,,,40.2985,,,3402425,15.422890746265551,30.34828179103092,8.457704925377044,35.8208785074729,0.0,9.950244029853582,0.0,
870.0,5.747126,,,88788.97,9.52,166.6,47.011494,4.569339,96.572995,3401696,8.620689,80.344827,0.344827,,0.229885,2.183908,0.114942,8.160919
308.0,42.857142,,1.83727,84417.93,12.58,,44.480519,3.846153,100.0,3600239,30.194805,52.922077,8.116883,,0.0,7.792207,0.0,0.974025
372.0,0.806451,,,80878.34,11.66,393.0,43.010752,9.792284,97.03264,3401943,7.526881,54.301075,0.806451,,0.0,2.956989,0.268817,34.139784
764.0,0.39267,,,73945.65,11.34,,49.345549,10.785212,100.0,3401473,8.376963,64.921465,0.39267,,0.13089,4.057591,0.13089,21.989528
1986.0,15.911379,,0.0,96154.0,14.55,252.13,48.99295,2.164502,100.0,3603956,12.336354,75.93152,5.236656,,0.151057,0.956696,0.100704,5.287009
370.0,51.081081,,4.78723,78426.29,14.36,355.86,45.945945,25.781818,100.0,3608922,62.702702,16.756756,12.702702,,0.54054,3.243243,0.81081,3.243243
294.0,35.034013,,,55972.25,14.87,586.0,52.380952,0.0,100.0,3400114,48.639455,13.265306,7.142857,,0.340136,2.721088,,27.891156
510.0,16.470588,,,66108.77,11.6,246.0,48.62745,10.377358,90.330188,3401309,22.941176,46.470588,6.862745,,6.078431,1.764705,,15.882352
340.0,,,,,,,100.0,,,3604402,19.2171,0.0,71.8861,1.42349,0.0,7.47331,0.0,
361.0,65.650969,,9.89305,79558.09,10.29,,51.800554,8.823529,100.0,3600943,65.373961,22.991689,8.310249,,0.277008,1.662049,0.0,1.385041
319.0,70.532915,,7.92839,83239.97,15.06,105.63,46.081504,21.925133,100.0,3608374,42.946708,2.821316,48.275862,,0.940438,0.940438,0.313479,3.761755
308.0,77.597402,,11.4486,81737.31,11.63,162.44,23.376623,10.319327,100.0,3607712,50.0,1.948051,39.285714,,1.948051,1.623376,0.64935,4.545454
537.0,75.791433,,7.97872,85874.25,15.81,180.63,16.573556,11.333333,100.0,3608376,53.072625,1.489757,35.00931,,0.744878,0.931098,1.489757,7.262569
387.0,78.552971,,7.98403,91439.87,15.45,142.95,54.263565,7.724281,100.0,3607709,53.229974,3.359173,40.568475,,0.0,0.258397,0.775193,1.808785
359.0,78.830083,,9.95763,83209.39,13.36,162.81,67.130919,15.869786,100.0,3608378,52.089136,0.835654,41.225626,,0.278551,1.114206,0.835654,3.621169
368.0,83.423913,,6.23656,83369.54,12.07,399.0,37.22826,9.346642,100.0,3608375,57.608695,3.260869,33.967391,,0.543478,0.815217,1.902173,1.902173
164.0,,,,,,,43.9024,,,3604347,59.1463,15.8537,9.7561,1.21951,0.609756,13.4146,0.0,
1237.0,81.244947,,18.0492,83600.58,15.26,429.33,50.525464,17.338231,100.0,3602328,70.978172,4.688763,16.653193,,0.646725,1.050929,0.889248,5.092966
164.0,,,,,,,64.0244,,,3617894,9.0,7.0,47.0,14.0,0.0,23.0,0.0,
320.0,48.4375,,23.6776,105694.2,13.68,,47.1875,4.0,100.0,3600942,67.1875,21.25,5.625,,0.0,3.125,0.0,2.8125
601.0,16.971713,,,81099.52,12.36,154.47,47.254575,2.105263,97.894736,3401306,24.958402,48.752079,3.660565,,9.151414,1.164725,,12.312811
1112.0,78.866906,,21.5377,95037.88,12.54,146.11,42.985611,14.208163,100.0,3601952,51.978417,3.23741,31.744604,,0.809352,1.169064,1.258992,9.802158
561.0,81.105169,,16.1435,73351.44,11.88,245.78,49.19786,18.951439,100.0,3618100,63.279857,3.565062,28.520499,,0.0,0.891265,0.356506,3.386809
551.0,75.862068,,32.9412,68583.19,11.49,159.16,55.353901,36.536675,100.0,3618135,71.869328,0.907441,22.867513,,0.181488,2.177858,0.907441,1.088929
295.0,,,,,,,72.8814,,,3613770,9.41704,0.0,87.4439,2.69058,0.44843,0.0,0.0,
442.0,0.0,,,66566.26,10.74,810.0,45.701357,10.25641,89.743589,3402074,16.515837,73.076923,2.714932,,,3.619909,,4.072398
249.0,46.184738,,3.91459,92803.66,14.79,,50.200803,0.0,100.0,3600237,34.939759,41.767068,13.253012,,0.0,8.835341,0.0,1.204819
912.0,8.881578,,,81999.08,9.51,128.71,48.903508,10.559662,100.0,3401073,7.894736,76.754385,2.521929,,,3.179824,0.438596,9.210526
287.0,27.1777,,3.24324,87936.27,11.38,,50.522648,0.0,100.0,3601688,32.404181,48.780487,8.362369,,0.348432,3.48432,0.348432,6.271777
860.0,96.511627,,8.79828,78806.43,13.71,460.0,49.418604,13.172403,100.0,3602161,45.232558,2.790697,49.418604,,0.348837,0.0,0.465116,1.744186
1526.0,50.982961,,6.01014,75248.0,15.28,355.25,48.689384,10.75268817204301,100.0,3608367,55.570117,26.081258,9.633027,,0.262123,0.917431,0.524246,7.011795
417.0,,,,,,,59.7122,,,3408608,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
453.0,,,,,,,52.5386,,,3607966,1.856149443155167,73.54987793503662,9.048717285384814,12.296996310901108,0.0,3.2482590255222927,0.0,
399.0,35.839598,,2.64317,87436.45,13.97,,45.112781,6.666666,100.0,3600236,26.566416,50.125313,9.022556,,0.0,7.518796,0.0,6.766917
348.0,27.011494,,,51563.58,13.85,706.0,51.149425,8.196721,91.803278,3400109,52.586206,11.206896,4.885057,,0.862068,2.011494,0.287356,28.160919
621.0,77.455716,,3.38028,64554.56,9.27,269.0,51.046698,47.272727,56.363636,3613416,34.460547,1.771336,61.513687,,0.805152,0.16103,0.16103,1.127214
37.0,,,,,,,,,,3408588,0.0,97.3,2.7,,0.0,0.0,0.0,0.0
37.0,,,,,,,,,,3408658,8.109189081091891,86.48135186481352,5.409459054094591,,0.0,0.0,0.0,0.0
122.0,24.590163,,2.89017,90587.39,8.28,325.0,46.721311,2.54777,100.0,3603876,15.57377,70.491803,6.557377,,0.0,3.278688,0.0,4.09836
810.0,93.209876,,15.5581,83237.69,12.87,289.11,49.753086,10.693301,100.0,3602934,77.160493,4.938271,7.65432,,4.320987,0.123456,0.37037,5.432098
376.0,70.212765,,7.1066,76118.56,10.08,372.73,45.74468,25.768379,100.0,3602529,31.117021,1.595744,61.43617,,0.265957,2.925531,1.063829,1.595744
666.0,82.732732,,16.1094,86121.15,13.11,1154.1,47.147147,3.872649,100.0,3602220,62.312312,5.705705,8.258258,,0.45045,0.15015,2.252252,20.87087
657.0,88.127853,,31.4729,65973.79,11.89,639.81,45.509893,66.012734,100.0,3602286,70.624048,3.500761,13.69863,,0.304414,0.304414,0.913242,10.65449
840.0,26.785714,,2.97741,85606.57,16.03,915.0,48.214285,8.810649,100.0,3602100,43.214285,35.595238,7.261904,,0.119047,4.523809,0.47619,8.809523
221.0,,,,,,,56.1086,,,3604373,24.24239757576024,58.585894141410584,12.12119878788012,5.0505094949490505,0.0,0.0,0.0,
100.0,17.0,,0.0,97391.46,6.69,105.0,50.0,3.821656,100.0,3603875,13.0,77.0,6.0,,0.0,2.0,0.0,2.0
824.0,41.626213,,,69625.24,13.95,279.0,49.393203,11.666666,88.333333,3400113,54.490291,10.315533,6.553398,,0.364077,1.820388,0.242718,26.213592
417.0,,,,,,,54.6763,,,3402763,5.27778,52.5,7.22222,23.0556,0.0,11.9444,0.0,
3020.0,42.615894,,0.0,84414.41,21.04,242.12,40.794701,7.025925,100.0,3601940,7.086092,22.284768,2.649006,,0.761589,2.450331,0.728476,64.039735
55.0,,,,,,,,,,3404406,0.0,78.25999999999999,0.0,,0.0,8.699999999999998,0.0,13.039999999999997
104.0,,,,,,,95.1923,,,3607464,44.4444,11.1111,22.2222,0.0,0.0,22.2222,0.0,
165.0,,,,,,,64.8485,,,3605465,23.776195006999046,58.74128766432959,5.594408825174146,7.692308384615239,0.0,3.4964992657351543,0.6993008531468208,
296.0,73.986486,,,59970.63,16.3,225.0,47.972972,57.971014,92.753623,3618236,13.513513,0.337837,85.135135,,0.0,0.0,0.0,1.013513
474.0,76.160337,,6.72451,81329.85,12.23,442.16,47.679324,8.866594,100.0,3614197,34.177215,4.430379,54.008438,,0.42194,0.42194,2.742616,3.797468
482.0,76.348547,,8.10811,78981.43,12.13,210.26,46.680497,15.1418,100.0,3602482,30.705394,3.941908,58.713692,,0.622406,0.0,0.414937,5.601659
890.0,76.629213,,11.5385,76761.63,13.56,477.5,47.30337,24.43214,100.0,3602277,43.483146,6.179775,43.932584,,0.224719,0.786516,0.449438,4.94382
829.0,69.481302,,4.71311,85115.12,14.43,917.0,47.406513,8.307111,100.0,3602409,30.880579,5.548854,54.16164,,0.482509,0.120627,0.723763,8.082026
509.0,86.836935,,14.2045,80096.6,9.34,169.33,49.115913,16.544117,83.455882,3613415,67.77996,3.732809,23.772102,,0.58939,0.982318,0.0,3.143418
438.0,10.502283,,,83612.58,10.18,,46.575342,6.681514,100.0,3401076,10.730593,60.730593,2.968036,,,7.990867,0.22831,17.351598
770.0,,,,,,,51.039,,,3605016,1.496598982312692,71.1564516136129,15.918389175495362,7.755094726535586,0.13605390748334292,3.4013576870767728,0.13605390748334292,
198.0,,,,,,,43.9394,,,3607391,26.351378918896863,24.999980000016,27.702677837857728,14.864888108089513,0.0,6.0810751351398915,0.0,
692.0,79.479768,,21.146,85749.71,15.52,760.0,50.578034,8.312908,100.0,3602044,79.046242,8.236994,5.780346,,0.289017,0.289017,0.289017,6.069364
384.0,6.770833,,,78498.09,11.44,401.0,53.125,0.0,98.573873,3401698,11.71875,78.645833,1.041666,,,1.041666,,7.552083
714.0,6.862745,,,78014.88,10.38,248.0,48.319327,6.978367,93.021632,3401697,10.364145,75.070028,1.540616,,0.140056,2.80112,0.140056,9.943977
317.0,92.429022,,,,,,20.189274,,,3618209,58.044164,3.470031,34.384858,,0.0,0.315457,0.0,3.785488
421.0,85.748218,,26.1364,72221.23,14.06,336.79,46.08076,11.50059,100.0,3618231,66.983372,11.401425,6.175771,,0.475059,0.712589,1.187648,13.064133
192.0,33.333333,,4.72103,100711.15,8.58,,47.916666,0.0,100.0,3603769,29.6875,57.291666,2.083333,,0.0,6.770833,0.0,4.166666
210.0,,,,,,,51.9048,,,3605312,67.24135293105296,11.494291953995635,9.195393563224506,6.321835574715099,0.0,5.747125977011818,0.0,
580.0,73.275862,,,51200.41,12.37,569.0,46.724137,21.73913,100.0,3400541,52.068965,10.689655,33.103448,,,0.344827,,3.793103
1042.0,1.151631,,,78698.16,10.48,174.17,48.464491,6.018054,100.0,3401474,9.884836,67.082533,1.2476,,0.095969,2.207293,,19.481765
675.0,9.333333,,,88797.19,11.1,233.0,52.444444,7.936507,100.0,3401077,8.888888,69.185185,3.259259,,0.148148,4.0,0.74074,13.777777
357.0,74.789915,,,65237.38,20.85,,49.859943,46.153846,76.923076,3618219,80.392156,1.120448,15.966386,,0.560224,0.840336,0.280112,0.840336
417.0,62.589928,,,50961.21,8.47,,48.681055,10.638297,100.0,3400542,42.685851,22.06235,31.894484,,0.239808,0.239808,1.19904,1.678657
1162.0,37.77969,,,65967.85,11.62,213.45,48.537005,7.920792,92.079207,3400108,50.688468,11.703958,9.208261,,0.430292,1.204819,,26.764199
590.0,0.0,,,82352.82,10.55,746.25,46.779661,1.766784,100.0,3400805,8.135593,80.508474,0.847457,,,0.847457,,9.661016
392.0,14.285714,,,93711.11,11.74,,48.979591,4.285714,100.0,3403494,14.030612,54.591836,3.571428,,0.255102,6.632653,1.785714,19.132653
358.0,97.765363,,8.16993,56073.9375,22.06,176.5,55.586592,12.5,81.25,3608786,79.608938,2.513966,12.011173,,0.558659,4.189944,0.0,1.117318
305.0,,,,,,,49.8361,,,3604257,3.8835,2.91262,6.79612,75.2427,0.485437,10.6796,0.0,
310.0,3.548387,,,76358.05,10.49,,46.451612,18.726591,100.0,3401495,11.290322,53.870967,0.967741,,0.32258,2.258064,0.32258,30.967741
464.0,61.853448,,8.68167,97048.9,12.28,479.0,45.25862,5.128205,100.0,3602968,56.896551,17.887931,16.594827,,0.0,6.034482,0.0,2.586206
28.0,89.285714,,,83676.95,6.57,,35.714285,0.0,100.0,3407181,32.142857,35.714285,32.142857,,0.0,0.0,0.0,0.0
19.0,52.631578,,,139443.85,3.75,37.5,63.157894,20.0,95.0,3400107,31.578947,57.894736,10.526315,,,,,
938.0,86.567164,,25.5752,86175.16,12.48,333.0,49.46695,5.022488,100.0,3602047,78.997867,6.609808,7.462686,,0.106609,0.319829,0.746268,5.756929
612.0,76.797385,,3.34262,87495.93,12.83,659.0,48.69281,11.701713,100.0,3602335,37.745098,14.215686,28.921568,,0.326797,0.326797,1.307189,17.156862
394.0,72.588832,,,78263.58,12.46,,48.984771,4.166666,100.0,3407034,59.64467,8.629441,27.411167,,0.507614,1.269035,0.253807,2.284263
163.0,0.0,,,59752.05,8.05,338.0,47.85276,14.285714,100.0,3400545,4.907975,30.674846,1.226993,,,1.84049,,61.349693
13.0,76.9231,,,74876.0,2.18,12.0,30.7692,0.0,100.0,3407252,61.5385,,38.4615,,,,,
14.0,,,,,,,35.714285,,,3408913,14.285714,14.285714,71.428571,,,,,
624.0,85.737179,,15.2819,87476.9,14.06,319.8,48.237179,13.038746,100.0,3601885,73.397435,2.083333,21.153846,,0.320512,0.480769,0.961538,1.602564
337.0,90.207715,,33.6088,88868.98,12.02,,44.213649,0.039016,100.0,3602932,77.744807,6.528189,9.495548,,0.890207,0.296735,0.0,5.04451
412.0,23.786407,,0.0,93687.72,15.33,265.33,51.941747,3.966114,100.0,3606960,9.708737,56.553398,3.883495,,1.213592,7.281553,0.728155,20.631067
161.0,84.472049,,90.0,60139.47,4.6,61.33,44.720496,12.5,100.0,3600277,0.0,100.0,0.0,,0.0,0.0,0.0,0.0
369.0,49.864498,,3.2967,89328.71,12.79,,52.303523,10.714285,100.0,3600240,33.604336,31.436314,21.951219,,0.0,9.756097,0.0,3.252032
235.0,62.978723,,,50388.11,11.61,404.0,42.553191,9.756097,90.243902,3400110,60.0,3.404255,8.93617,,0.425531,2.978723,,24.255319
986.0,96.044624,,19.276,76148.62,14.68,1101.0,47.261663,6.67,100.0,3602155,73.732251,5.070993,11.257606,,3.346855,0.101419,1.622718,4.868154
557.0,19.748653,,12.9964,115518.44,11.28,564.0,45.421903,0.0,100.0,3603304,19.389587,62.657091,1.436265,,0.0,3.590664,0.0,12.926391
554.0,73.465703,,27.1626,96700.16,12.89,,51.985559,11.363636,100.0,3602973,54.873646,11.191335,25.631768,,0.0,5.415162,0.180505,2.707581
542.0,0.738007,,,75170.74,11.44,190.67,47.416974,2.0,100.0,3401475,10.147601,61.439114,0.738007,,,2.214022,,25.461254
749.0,98.130841,,21.447,79852.33,13.39,184.24,47.263017,20.426065,100.0,3608213,83.444592,1.602136,10.680907,,0.267022,0.267022,0.534045,3.204272
427.0,75.409836,,9.77312,71244.55,16.11,577.0,72.833723,13.97,100.0,3608369,61.826697,3.747072,29.742388,,0.936768,0.702576,1.17096,1.873536
1118.0,13.953488,,0.745573,101890.26,15.38,220.8,47.227191,8.356545,100.0,3600644,17.44186,66.905187,7.513416,,0.17889,1.520572,0.357781,6.082289
1012.0,85.671936,,14.5508,84971.99,14.3,239.71,45.355731,7.875588,100.0,3606426,82.509881,3.75494,8.102766,,0.296442,0.494071,0.889328,3.952569
287.0,,,,,,,48.4321,,,3604349,6.96864,81.5331,1.74216,7.66551,0.0,2.09059,0.0,
663.0,40.874811,,2.15827,121318.55,10.46,329.5,53.242835,1.587301,100.0,3600238,30.92006,42.684766,17.797888,,0.0,6.033182,0.0,2.564102
496.0,33.467741,,23.5294,128861.87,13.42,510.0,50.403225,0.0,100.0,3603307,34.475806,46.57258,2.217741,,0.0,3.024193,0.0,13.709677
884.0,25.904977,,3.60144,91733.64,13.12,,49.660633,4.545454,100.0,3601686,32.692307,48.755656,7.692307,,0.226244,3.846153,0.226244,6.561085
1063.0,52.681091,,,70585.73,12.59,154.71,48.447789,31.395348,100.0,3400540,38.946378,10.536218,31.044214,,0.28222,1.505174,0.188146,17.497648
437.0,93.82151,,12.3173,75694.95,13.51,489.0,46.224256,17.67955801104972,100.0,3606293,83.524027,2.974828,10.983981,,0.228832,0.0,0.457665,1.830663
233.0,,,,,,,52.3605,,,3604999,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
1552.0,76.610824,,19.7682,76327.95,15.45,743.0,50.128865,20.790020790020787,100.0,3602309,54.123711,14.755154,19.84536,,0.386597,0.515463,0.708762,9.664948
225.0,93.777777,,19.8582,88886.11,15.79,226.36,51.111111,0.0,100.0,3602816,82.666666,0.444444,14.666666,,0.0,0.444444,0.0,1.777777
502.0,24.103585,,9.94036,94980.41,11.73,516.0,51.992031,11.363636,100.0,3603305,24.701195,56.573705,1.792828,,0.0,4.183266,0.199203,12.5498
32.0,,,,,,,34.375,,,3403635,15.625,68.75,0.0,0.0,0.0,15.625,0.0,
383.0,62.140992,,13.2597,82269.64,11.97,,52.741514,0.0,100.0,3600939,62.402088,26.10966,6.005221,,0.522193,2.872062,0.0,2.088772
293.0,86.348122,,81.3953,86182.74,11.83,168.75,44.709897,6.169925,100.0,3613305,69.283276,4.778156,20.477815,,0.0,0.341296,2.730375,2.389078
448.0,89.0625,,31.6854,86989.0,14.79,386.73,52.008928,7.106598,100.0,3606958,64.955357,4.6875,14.955357,,1.5625,0.0,1.5625,12.276785
353.0,84.702549,,10.2088,87211.98,14.75,311.2,68.271954,7.925673,100.0,3607703,61.189801,2.266288,32.011331,,0.0,2.549575,0.849858,1.133144
370.0,92.432432,,10.0478,84937.78,13.14,144.57,15.135135,6.554677,100.0,3608368,63.243243,2.432432,28.918918,,0.54054,0.0,0.81081,4.054054
360.0,88.055555,,10.0233,83488.43,13.71,73.17,49.722222,3.652802,100.0,3608372,71.111111,3.333333,23.055555,,0.0,0.833333,0.555555,1.111111
445.0,,,,,,,75.5056,,,3604237,58.6319,6.51466,20.1954,13.6808,0.0,0.977199,0.0,
525.0,71.238095,,11.3744,75235.31,11.33,90.67,44.95238,37.5,41.666666,3613628,62.666666,0.761904,32.761904,,0.761904,1.142857,0.95238,0.95238
494.0,64.17004,,4.93562,72957.22,13.57,71.71,43.117408,10.81081,62.162162,3613629,51.214574,1.012145,40.890688,,0.607287,3.036437,0.809716,2.429149
423.0,27.659574,,0.0,89431.35,15.16,,46.09929,0.0,100.0,3603952,15.839243,64.539007,11.583924,,0.0,3.309692,0.0,4.728132
512.0,0.585937,,,74897.63,10.8,262.0,50.0,11.340206,100.0,3400031,5.273437,75.195312,0.78125,,0.195312,1.953125,0.390625,16.210937
12.0,,,,,,,25.0,,,3402828,33.3333,41.6667,25.0,0.0,0.0,0.0,0.0,
333.0,,,,,,,100.0,,,3608477,59.15918816816238,5.705708858858229,23.423395315320942,6.306308738738253,0.3002999399400121,5.105098978980205,0.0,
436.0,16.743119,,,66661.9,13.48,449.0,49.311926,0.0,100.0,3401307,32.110091,33.944954,7.110091,,6.422018,2.752293,,17.66055
936.0,41.132478,,1.83983,77921.1,11.42,222.75,50.106837,2.564102,100.0,3600235,30.021367,44.764957,19.551282,,0.213675,4.273504,0.0,1.175213
404.0,91.584158,,16.8675,84423.85,13.33,383.5,49.0099,6.950067,100.0,3608791,58.910891,15.099009,18.069306,,1.485148,0.495049,0.990099,4.950495
409.0,93.154034,,15.099,69456.01,9.58,341.18,47.432762,22.303516,100.0,3614196,61.124694,11.491442,18.581907,,0.733496,0.977995,0.488997,6.601466
407.0,93.611793,,,83720.12,13.22,141.0,47.174447,6.25,84.375,3618233,78.869778,1.965601,17.199017,,0.0,0.2457,0.2457,1.474201
563.0,77.087033,,,54720.65,7.31,119.33,47.246891,8.163265,100.0,3400543,54.706927,7.815275,32.1492,,,0.532859,0.177619,4.618117
498.0,0.0,,,63913.29,13.65,482.0,47.991967,5.665722,100.0,3401745,6.827309,59.236947,2.208835,,,3.212851,,28.514056
623.0,11.878009,,3.01205,96550.93,15.37,,50.401284,4.878048,100.0,3603951,11.075441,76.083467,4.173354,,0.0,2.728731,0.0,5.939004
362.0,16.022099,,13.1016,152672.77,13.07,,50.0,3.333333,100.0,3603171,22.37569,68.78453,1.657458,,0.0,2.76243,0.0,4.419889
265.0,,,,,,,56.9811,,,3402347,3.6036,86.036,3.15315,7.20721,0.0,0.0,0.0,
327.0,87.155963,,10.3245,69509.29,10.91,156.04,47.094801,20.979729,100.0,3613309,61.162079,12.844036,17.125382,,1.529051,0.0,0.30581,7.033639
689.0,1.451378,,,93337.61,13.17,177.75,52.394775,5.555555,100.0,3401732,10.014513,57.184325,1.161103,,,6.240928,0.145137,25.253991
412.0,28.155339,,,47021.51,14.04,800.0,41.747572,0.0,100.0,3400112,48.543689,16.990291,7.524271,,0.728155,4.126213,,22.087378
423.0,86.997635,,2.32558,81812.47,12.35,183.26,63.829787,6.566387,100.0,3607705,66.193853,1.182033,26.477541,,0.0,4.018912,0.709219,1.418439
517.0,98.065764,,68.2226,83183.71,10.99,167.41,48.93617,15.642692,100.0,3608789,99.613152,0.0,0.193423,,0.0,0.0,0.0,0.193423
481.0,96.257796,,91.344,85318.06,15.86,145.51,50.93555,17.819777,100.0,3608214,90.64449,2.286902,3.326403,,0.2079,0.0,0.6237,2.910602
489.0,85.88957,,20.9945,78364.35,11.7,219.71,48.466257,31.430765,100.0,3607706,75.664621,2.249488,16.155419,,1.431492,1.022494,0.817995,2.658486
411.0,86.861313,,21.4737,89482.39,13.04,189.41,52.798053,6.036745,100.0,3606951,76.885644,4.136253,14.841849,,0.243309,0.973236,0.243309,2.676399
322.0,80.434782,,4.40252,66085.64,11.39,319.0,51.863354,10.714285,100.0,3613410,30.124223,2.173913,62.732919,,0.310559,0.621118,0.931677,3.10559
317.0,74.447949,,2.08333,73146.73,11.07,321.0,54.258675,34.482758,93.103448,3613557,29.337539,2.523659,62.14511,,0.0,1.892744,0.946372,3.154574
319.0,69.592476,,2.76498,72907.18,11.69,304.0,50.783699,15.384615,100.0,3614199,31.347962,5.329153,57.68025,,0.0,0.626959,0.626959,4.388714
153.0,,,,,,,64.0523,,,3402789,0.0,0.0,0.0,0.0,0.0,100.0,0.0,
311.0,8.038585,,,75215.52,13.23,1023.33,45.33762,25.862068,100.0,3401494,13.183279,47.266881,1.286173,,,4.501607,0.321543,33.440514
512.0,72.65625,,1.82927,82328.49,16.49,212.24,47.265625,13.114754,100.0,3607708,55.078125,10.351562,25.585937,,0.0,0.976562,0.78125,7.226562
454.0,78.854625,,3.02326,71440.96,10.68,427.36,47.136563,20.11318,100.0,3613630,56.828193,8.370044,28.414096,,0.220264,0.660792,0.660792,4.845814
675.0,93.481481,,16.3827,80819.05,12.82,374.5,50.37037,17.422556,100.0,3602186,85.185185,2.37037,10.074074,,0.296296,0.148148,0.148148,1.777777
606.0,72.277227,,2.6393,84741.43,16.89,292.42,43.399339,11.117196,100.0,3608377,40.264026,11.881188,34.488448,,0.660066,0.825082,1.155115,10.726072
503.0,73.161033,,5.02092,80668.77,15.26,199.58,43.538767,20.01928,100.0,3608379,49.105367,12.127236,27.634194,,0.596421,1.789264,1.192842,7.554671
367.0,99.45504,,76.3848,75001.28,11.65,169.3,45.231607,26.656,100.0,3613631,53.133514,19.073569,5.99455,,1.907356,0.272479,1.089918,18.52861
551.0,11.07078,,7.15474,110848.7,12.85,591.0,47.912885,4.347826,100.0,3603306,14.519056,72.232304,0.0,,0.0,3.811252,0.0,9.437386
55.0,,,,,,,100.0,,,3613146,98.1818,0.0,1.81818,0.0,0.0,0.0,0.0,
317.0,46.056782,,,72399.0,11.67,280.0,55.835962,4.166666,100.0,3403329,53.943217,1.577287,36.277602,,0.315457,2.208201,,5.678233
487.0,,,,,,,100.0,,,3604246,50.30798993840202,22.792595441480913,20.94459581108084,4.517449096510181,0.0,1.4373697125260576,0.0,
362.0,0.828729,,,74277.57,12.9,378.0,49.723756,20.0,100.0,3400032,6.353591,71.270718,0.552486,,,7.18232,,14.640883
1622.0,86.313193,,30.792,81317.01,13.3,834.5,49.691738,20.610261,100.0,3602301,88.471023,1.35635,5.795314,,0.246609,0.061652,0.55487,3.51418
1377.0,0.580973,,,93175.34,12.47,232.83,51.416122,2.678571,100.0,3401429,5.954974,77.705156,1.815541,,,1.016702,,13.507625
596.0,83.724832,,24.3789,83265.28,12.79,,47.147651,3.980986,100.0,3606292,87.416107,2.181208,8.053691,,0.167785,0.33557,0.167785,1.677852
860.0,88.139534,,38.9735,88409.83,11.87,230.25,49.302325,8.554496,100.0,3602180,82.325581,1.744186,13.372093,,0.232558,0.348837,0.581395,1.395348
